"last_name, first_name","player_id","year","pa"
"Gore, MacKenzie",669022,2023,582
"Burnes, Corbin",669203,2023,784
"Wells, Tyler",669330,2023,470
"Bieber, Shane",669456,2023,533
"Oviedo, Johan",670912,2023,781
"Abbott, Andrew",671096,2023,459
"Allen, Logan",671106,2023,537
"Bradley, Taj",671737,2023,460
"Sears, JP",676664,2023,735
"Rodriguez, Grayson",680570,2023,515
"Olson, Reese",681857,2023,422
"Miller, Bryce",682243,2023,537
"Morton, Charlie",450203,2024,701
"Carrasco, Carlos",471911,2024,447
"Quintana, Jose",500779,2024,717
"Pérez, Martín",527048,2024,590
"Eovaldi, Nathan",543135,2024,696
"Suárez, Albert",544150,2024,565
"Ureña, José",570632,2024,463
"Heaney, Andrew",571760,2024,693
"Mikolas, Miles",571945,2024,720
"Paxton, James",572020,2024,437
"Stroman, Marcus",573186,2024,675
"Kikuchi, Yusei",579328,2024,736
"Gausman, Kevin",592332,2024,756
"Gray, Jon",592351,2024,439
"Taillon, Jameson",592791,2024,675
"Pivetta, Nick",601713,2024,595
"Bassitt, Chris",605135,2024,758
"Nola, Aaron",605400,2024,820
"Rodón, Carlos",607074,2024,736
"Freeland, Kyle",607536,2024,490
"Fried, Max",608331,2024,714
"Irvin, Cole",608344,2024,492
"Wacha, Michael",608379,2024,685
"Berríos, José",621244,2024,786
"Castillo, Luis",622491,2024,719
"López, Reynaldo",625643,2024,543
"Cortes, Nestor",641482,2024,710
"Littell, Zack",641793,2024,656
"Peralta, Freddy",642547,2024,725
"King, Michael",650633,2024,726
"Flaherty, Jack",656427,2024,649
"Houck, Tanner",656557,2024,743
"Keller, Mitch",656605,2024,773
"Peterson, David",656849,2024,510
"Ryan, Joe",657746,2024,538
"Waldron, Matt",663362,2024,625
"Feltner, Ryan",663372,2024,692
"Mize, Casey",663554,2024,452
"Falter, Bailey",663559,2024,589
"Irvin, Jake",663623,2024,769
"Hicks, Jordan",663855,2024,481
"Singer, Brady",663903,2024,762
"Ragans, Cole",666142,2024,762
"Lodolo, Nick",666157,2024,493
"Soriano, José",667755,2024,468
"Gallen, Zac",668678,2024,621
"Greene, Hunter",668881,2024,611
"Myers, Tobias",668964,2024,569
"Gore, MacKenzie",669022,2024,731
"Wilson, Bryse",669060,2024,442
"Burnes, Corbin",669203,2024,784
"Pallante, Andre",669467,2024,509
"Abbott, Andrew",671096,2024,586
"Bradley, Taj",671737,2024,578
"Sears, JP",676664,2024,758
"Rodriguez, Grayson",680570,2024,491
"Arrighetti, Spencer",681293,2024,632
"Olson, Reese",681857,2024,465
"Miller, Bryce",682243,2024,704
"Jones, Jared",683003,2024,504
"Imanaga, Shota",684007,2024,694
"Cannon, Jonathan",686563,2024,522
"Pepiot, Ryan",686752,2024,539
"Spence, Mitch",687765,2024,651
"Harrison, Kyle",690986,2024,532
"Stone, Gavin",694813,2024,580
"Skenes, Paul",694973,2024,514
"Verlander, Justin",434378,2025,662
"Morton, Charlie",450203,2025,654
"Kershaw, Clayton",477132,2025,463
"Quintana, Jose",500779,2025,556
"Kelly, Merrill",518876,2025,748
"Eovaldi, Nathan",543135,2025,496
"Boyd, Matthew",571510,2025,718
"Heaney, Andrew",571760,2025,536
"Mikolas, Miles",571945,2025,669
"Kikuchi, Yusei",579328,2025,772
"Gausman, Kevin",592332,2025,775
"Ray, Robbie",592662,2025,755
"Taillon, Jameson",592791,2025,519
"Rodriguez, Eduardo",593958,2025,694
"deGrom, Jacob",594798,2025,669
"Pivetta, Nick",601713,2025,721
"Bassitt, Chris",605135,2025,736
"Holmes, Clay",605280,2025,708
"Springs, Jeffrey",605488,2025,713
"Rodón, Carlos",607074,2025,789
"Freeland, Kyle",607536,2025,709
"Fried, Max",608331,2025,801
"Giolito, Lucas",608337,2025,613
"Sugano, Tomoyuki",608372,2025,675
"Wacha, Michael",608379,2025,716
"Buehler, Walker",621111,2025,564
"Berríos, José",621244,2025,698
"Castillo, Luis",622491,2025,745
"Lauer, Eric",641778,2025,426
"Littell, Zack",641793,2025,759
"Peralta, Freddy",642547,2025,723
"Flaherty, Jack",656427,2025,681
"Holmes, Grant",656550,2025,492
"Keller, Mitch",656605,2025,749
"Peterson, David",656849,2025,723
"Ryan, Joe",657746,2025,689
"Mize, Casey",663554,2025,627
"Falter, Bailey",663559,2025,518
"Irvin, Jake",663623,2025,787
"Singer, Brady",663903,2025,716
"Paddack, Chris",663978,2025,670
"Lodolo, Nick",666157,2025,642
"Luzardo, Jesús",666200,2025,758
"Soriano, José",667755,2025,724
"Gallen, Zac",668678,2025,813
"Greene, Hunter",668881,2025,420
"Gore, MacKenzie",669022,2025,679
"May, Dustin",669160,2025,584
"Baz, Shane",669358,2025,711
"Liberatore, Matthew",669461,2025,648
"Pallante, Andre",669467,2025,715
"Abbott, Andrew",671096,2025,684
"Allen, Logan",671106,2025,676
"Bradley, Taj",671737,2025,605
"Junk, Janson",676083,2025,447
"Sears, JP",676664,2025,583
"Cecconi, Slade",677944,2025,545
"Vasil, Mike",678024,2025,423
"Smith, Shane",681343,2025,616
"Imanaga, Shota",684007,2025,567
"Cannon, Jonathan",686563,2025,466
"Pepiot, Ryan",686752,2025,679
"Horton, Cade",690990,2025,476
"Skenes, Paul",694973,2025,733
"Cameron, Noah",702070,2025,556
"Yamamoto, Yoshinobu",808967,2025,684
"Hudson, Tim",218596,2015,525
"Sabathia, CC",282332,2015,726
"Dickey, R.A.",285079,2015,884
"Lackey, John",407793,2015,896
"De La Rosa, Jorge",407822,2015,634
"Guthrie, Jeremy",425386,2015,664
"Greinke, Zack",425844,2015,843
"Haren, Dan",429717,2015,768
"Santana, Ervin",429722,2015,457
"Simon, Alfredo",430580,2015,820
"Hamels, Cole",430935,2015,880
"Kazmir, Scott",431148,2015,763
"Young, Chris",432934,2015,500
"Liriano, Francisco",434538,2015,773
"Hammel, Jason",434628,2015,710
"Chavez, Jesse",445926,2015,672
"García, Jaime",448802,2015,510
"Volquez, Edinson",450172,2015,850
"Weaver, Jered",450308,2015,669
"Lester, Jon",452657,2015,827
"Kendrick, Kyle",452718,2015,629
"Kennedy, Ian",453178,2015,712
"Arrieta, Jake",453562,2015,870
"Price, David",456034,2015,888
"González, Miguel",456068,2015,622
"Happ, J.A.",457918,2015,717
"Lynn, Lance",458681,2015,751
"Ross, Tyson",475115,2015,823
"Wood, Travis",475243,2015,419
"Phelps, David",475479,2015,482
"Hellickson, Jeremy",476451,2015,636
"Miley, Wade",489119,2015,831
"Garza, Matt",490063,2015,666
"Pineda, Michael",501381,2015,668
"Karns, Nate",501992,2015,621
"Latos, Mat",502009,2015,494
"Gibson, Kyle",502043,2015,821
"Locke, Jeff",502046,2015,736
"Leake, Mike",502190,2015,778
"Bolsinger, Mike",502211,2015,466
"Santiago, Héctor",502327,2015,776
"Bettis, Chad",518452,2015,502
"Duffy, Danny",518633,2015,588
"Harvey, Matt",518774,2015,754
"Nelson, Jimmy",519076,2015,752
"Porcello, Rick",519144,2015,737
"Sale, Chris",519242,2015,854
"Shoemaker, Matt",533167,2015,569
"Gray, Sonny",543243,2015,831
"Hendricks, Kyle",543294,2015,739
"May, Trevor",543507,2015,492
"Rusin, Chris",543734,2015,594
"Bauer, Trevor",545333,2015,744
"Lorenzen, Michael",547179,2015,515
"Iwakuma, Hisashi",547874,2015,516
"Tanaka, Masahiro",547888,2015,608
"Pérez, Williams",554234,2015,514
"Miller, Shelby",571946,2015,860
"Syndergaard, Noah",592789,2015,603
"Walker, Taijuan",592836,2015,705
"Martinez, Nick",607259,2015,558
"Chen, Wei-Yin",612672,2015,792
"McCullers Jr., Lance",621121,2015,520
"Wood, Alex",622072,2015,801
"Despaigne, Odrisamer",628333,2015,548
"Sabathia, CC",282332,2016,768
"Dickey, R.A.",285079,2016,728
"Lackey, John",407793,2016,748
"De La Rosa, Jorge",407822,2016,614
"Greinke, Zack",425844,2016,667
"Santana, Ervin",429722,2016,748
"Hamels, Cole",430935,2016,848
"Kazmir, Scott",431148,2016,590
"Liriano, Francisco",434538,2016,731
"Hammel, Jason",434628,2016,692
"García, Jaime",448802,2016,741
"Volquez, Edinson",450172,2016,853
"Weaver, Jered",450308,2016,766
"Lester, Jon",452657,2016,796
"Kennedy, Ian",453178,2016,818
"Arrieta, Jake",453562,2016,795
"Price, David",456034,2016,951
"González, Miguel",456068,2016,566
"Happ, J.A.",457918,2016,796
"Tomlin, Josh",458708,2016,725
"Chacín, Jhoulys",468504,2016,632
"Hellickson, Jeremy",476451,2016,772
"Miley, Wade",489119,2016,711
"Garza, Matt",490063,2016,461
"Pineda, Michael",501381,2016,755
"Norris, Bud",502032,2016,495
"Gibson, Kyle",502043,2016,653
"Locke, Jeff",502046,2016,563
"Leake, Mike",502190,2016,757
"Santiago, Héctor",502327,2016,785
"Nicasio, Juan",504379,2016,513
"Darvish, Yu",506433,2016,416
"Bettis, Chad",518452,2016,814
"Duffy, Danny",518633,2016,731
"Gee, Dillon",518716,2016,551
"Nelson, Jimmy",519076,2016,807
"Porcello, Rick",519144,2016,890
"Sale, Chris",519242,2016,907
"Shoemaker, Matt",533167,2016,668
"Anderson, Tyler",542881,2016,477
"Chatwood, Tyler",543022,2016,669
"Conley, Adam",543045,2016,583
"Friedrich, Christian",543184,2016,567
"Gray, Sonny",543243,2016,516
"Hendricks, Kyle",543294,2016,745
"Montgomery, Mike",543557,2016,414
"Bauer, Trevor",545333,2016,811
"Iwakuma, Hisashi",547874,2016,836
"Tanaka, Masahiro",547888,2016,805
"Stripling, Ross",548389,2016,419
"Corbin, Patrick",571578,2016,701
"Matz, Steven",571927,2016,547
"Miller, Shelby",571946,2016,460
"Foltynewicz, Mike",592314,2016,525
"Sanchez, Aaron",592717,2016,790
"Smyly, Drew",592767,2016,738
"Syndergaard, Noah",592789,2016,744
"Velasquez, Vince",592826,2016,551
"Walker, Taijuan",592836,2016,573
"Davies, Zach",605200,2016,682
"Fernández, José",605228,2016,737
"Finnegan, Brandon",605232,2016,734
"Fulmer, Michael",605242,2016,647
"Rea, Colin",607067,2016,453
"Chen, Wei-Yin",612672,2016,520
"Maeda, Kenta",628317,2016,716
"Manaea, Sean",640455,2016,594
"Sabathia, CC",282332,2017,623
"Dickey, R.A.",285079,2017,815
"Lackey, John",407793,2017,731
"Greinke, Zack",425844,2017,801
"Santana, Ervin",429722,2017,863
"Cain, Matt",430912,2017,567
"Hamels, Cole",430935,2017,614
"Hammel, Jason",434628,2017,804
"Chavez, Jesse",445926,2017,586
"García, Jaime",448802,2017,673
"Lester, Jon",452657,2017,763
"Kennedy, Ian",453178,2017,655
"Richard, Clayton",453385,2017,858
"Arrieta, Jake",453562,2017,707
"González, Miguel",456068,2017,684
"Happ, J.A.",457918,2017,626
"Lynn, Lance",458681,2017,776
"Tomlin, Josh",458708,2017,585
"Chacín, Jhoulys",468504,2017,765
"Hellickson, Jeremy",476451,2017,695
"Miley, Wade",489119,2017,728
"Garza, Matt",490063,2017,504
"Gibson, Kyle",502043,2017,693
"Cobb, Alex",502171,2017,742
"Leake, Mike",502190,2017,782
"Peacock, Brad",502748,2017,546
"Darvish, Yu",506433,2017,766
"Duffy, Danny",518633,2017,609
"Nelson, Jimmy",519076,2017,728
"Porcello, Rick",519144,2017,885
"Sale, Chris",519242,2017,851
"Adleman, Tim",534947,2017,531
"Chatwood, Tyler",543022,2017,631
"Conley, Adam",543045,2017,463
"Gray, Sonny",543243,2017,678
"Hendricks, Kyle",543294,2017,570
"Montgomery, Mike",543557,2017,540
"Bauer, Trevor",545333,2017,749
"Tanaka, Masahiro",547888,2017,751
"Corbin, Patrick",571578,2017,826
"Bridwell, Parker",592170,2017,492
"Foltynewicz, Mike",592314,2017,692
"Walker, Taijuan",592836,2017,683
"Norris, Daniel",596057,2017,459
"Davies, Zach",605200,2017,817
"Fulmer, Michael",605242,2017,676
"Musgrove, Joe",605397,2017,461
"Snell, Blake",605483,2017,547
"Montero, Rafael",606160,2017,550
"Gsellman, Robert",607229,2017,549
"Martinez, Nick",607259,2017,478
"Biagini, Joe",607352,2017,517
"Lugo, Seth",607625,2017,436
"Márquez, Germán",608566,2017,700
"McCullers Jr., Lance",621121,2017,512
"Blach, Ty",621389,2017,692
"Wood, Alex",622072,2017,614
"Senzatela, Antonio",622608,2017,564
"Severino, Luis",622663,2017,782
"Maeda, Kenta",628317,2017,557
"Manaea, Sean",640455,2017,691
"Godley, Zack",643327,2017,627
"Montgomery, Jordan",656756,2017,649
"Lamet, Dinelson",659275,2017,485
"Sabathia, CC",282332,2018,665
"Greinke, Zack",425844,2018,839
"Hamels, Cole",430935,2018,805
"Liriano, Francisco",434538,2018,586
"Hammel, Jason",434628,2018,582
"Lester, Jon",452657,2018,761
"Kennedy, Ian",453178,2018,518
"LeBlanc, Wade",453281,2018,662
"Richard, Clayton",453385,2018,682
"Arrieta, Jake",453562,2018,722
"Price, David",456034,2018,722
"Happ, J.A.",457918,2018,732
"Lynn, Lance",458681,2018,700
"Chacín, Jhoulys",468504,2018,796
"Ross, Tyson",475115,2018,634
"Minor, Mike",501985,2018,640
"Gibson, Kyle",502043,2018,826
"Cobb, Alex",502171,2018,661
"Leake, Mike",502190,2018,783
"Cahill, Trevor",502239,2018,449
"Santiago, Héctor",502327,2018,460
"Bettis, Chad",518452,2018,518
"Duffy, Danny",518633,2018,692
"Harvey, Matt",518774,2018,663
"Porcello, Rick",519144,2018,808
"Sale, Chris",519242,2018,617
"Anderson, Tyler",542881,2018,736
"Chatwood, Tyler",543022,2018,486
"Gaviglio, Sam",543208,2018,548
"Gray, Sonny",543243,2018,582
"Hendricks, Kyle",543294,2018,812
"Montgomery, Mike",543557,2018,534
"Bauer, Trevor",545333,2018,717
"Tanaka, Masahiro",547888,2018,635
"Stripling, Ross",548389,2018,503
"Wheeler, Zack",554430,2018,744
"Corbin, Patrick",571578,2018,800
"Matz, Steven",571927,2018,654
"Skaggs, Tyler",572140,2018,533
"Erlin, Robbie",572362,2018,439
"Foltynewicz, Mike",592314,2018,743
"Sanchez, Aaron",592717,2018,474
"Syndergaard, Noah",592789,2018,644
"Velasquez, Vince",592826,2018,630
"Gonzales, Marco",594835,2018,686
"Junis, Jakob",596001,2018,758
"Mengden, Daniel",596043,2018,476
"Fulmer, Michael",605242,2018,558
"Musgrove, Joe",605397,2018,486
"Rodríguez, Dereck",605446,2018,487
"Snell, Blake",605483,2018,700
"Suárez, Andrew",605498,2018,665
"Glasnow, Tyler",607192,2018,468
"Romano, Sal",607219,2018,644
"Lugo, Seth",607625,2018,410
"Márquez, Germán",608566,2018,815
"Chen, Wei-Yin",612672,2018,572
"Eflin, Zach",621107,2018,548
"McCullers Jr., Lance",621121,2018,527
"Blach, Ty",621389,2018,512
"Wood, Alex",622072,2018,637
"Severino, Luis",622663,2018,780
"Maeda, Kenta",628317,2018,532
"Manaea, Sean",640455,2018,654
"Keller, Brad",641745,2018,583
"Mahle, Tyler",641816,2018,506
"Godley, Zack",643327,2018,791
"Sabathia, CC",282332,2019,468
"Greinke, Zack",425844,2019,810
"Hamels, Cole",430935,2019,617
"Lester, Jon",452657,2019,764
"LeBlanc, Wade",453281,2019,532
"Arrieta, Jake",453562,2019,594
"Price, David",456034,2019,458
"Happ, J.A.",457918,2019,678
"Lynn, Lance",458681,2019,875
"Chacín, Jhoulys",468504,2019,470
"Miley, Wade",489119,2019,720
"Pineda, Michael",501381,2019,600
"Minor, Mike",501985,2019,863
"Gibson, Kyle",502043,2019,706
"Leake, Mike",502190,2019,835
"Cahill, Trevor",502239,2019,455
"Darvish, Yu",506433,2019,731
"Duffy, Danny",518633,2019,555
"Porcello, Rick",519144,2019,768
"Sale, Chris",519242,2019,612
"Gray, Sonny",543243,2019,708
"Hendricks, Kyle",543294,2019,730
"Lyles, Jordan",543475,2019,599
"Bauer, Trevor",545333,2019,911
"Tanaka, Masahiro",547888,2019,759
"Wheeler, Zack",554430,2019,828
"Corbin, Patrick",571578,2019,835
"Matz, Steven",571927,2019,691
"Foltynewicz, Mike",592314,2019,491
"Sampson, Adrian",592716,2019,563
"Sanchez, Aaron",592717,2019,605
"Smyly, Drew",592767,2019,514
"Syndergaard, Noah",592789,2019,824
"Velasquez, Vince",592826,2019,516
"Ynoa, Gabriel",593679,2019,480
"Gonzales, Marco",594835,2019,866
"Junis, Jakob",596001,2019,771
"Norris, Daniel",596057,2019,610
"Davies, Zach",605200,2019,672
"Houser, Adrian",605288,2019,462
"Musgrove, Joe",605397,2019,718
"Snell, Blake",605483,2019,441
"Turnbull, Spencer",605513,2019,656
"Means, John",607644,2019,637
"Márquez, Germán",608566,2019,721
"Quantrill, Cal",615698,2019,443
"Eflin, Zach",621107,2019,705
"Strahm, Matt",621381,2019,487
"Senzatela, Antonio",622608,2019,582
"Maeda, Kenta",628317,2019,624
"Chirinos, Yonny",630023,2019,530
"López, Pablo",641154,2019,469
"Keller, Brad",641745,2019,709
"Mahle, Tyler",641816,2019,556
"Jurado, Ariel",642558,2019,541
"Brault, Steven",643230,2019,505
"Alcantara, Sandy",645261,2019,838
"Plesac, Zach",668676,2019,475
"Greinke, Zack",425844,2021,697
"Lester, Jon",452657,2021,627
"Happ, J.A.",457918,2021,671
"Lynn, Lance",458681,2021,641
"Miley, Wade",489119,2021,690
"Pineda, Michael",501381,2021,458
"Minor, Mike",501985,2021,669
"Gibson, Kyle",502043,2021,754
"Espino, Paolo",502179,2021,455
"Darvish, Yu",506433,2021,681
"Harvey, Matt",518774,2021,582
"Anderson, Tyler",542881,2021,703
"Gray, Sonny",543243,2021,575
"Hendricks, Kyle",543294,2021,785
"Lyles, Jordan",543475,2021,769
"Bauer, Trevor",545333,2021,432
"Stripling, Ross",548389,2021,431
"Wheeler, Zack",554430,2021,849
"Corbin, Patrick",571578,2021,751
"Matz, Steven",571927,2021,647
"Foltynewicz, Mike",592314,2021,586
"González, Chi Chi",592346,2021,448
"Smyly, Drew",592767,2021,546
"Walker, Taijuan",592836,2021,654
"Montas, Frankie",593423,2021,778
"Gonzales, Marco",594835,2021,585
"Gomber, Austin",596295,2021,488
"Davies, Zach",605200,2021,668
"Houser, Adrian",605288,2021,599
"Musgrove, Joe",605397,2021,748
"Snell, Blake",605483,2021,550
"Fedde, Erick",607200,2021,590
"Means, John",607644,2021,590
"Márquez, Germán",608566,2021,756
"Quantrill, Cal",615698,2021,616
"Kaprielian, James",621076,2021,502
"Eflin, Zach",621107,2021,442
"McCullers Jr., Lance",621121,2021,684
"Wood, Alex",622072,2021,585
"Senzatela, Antonio",622608,2021,670
"Flexen, Chris",623167,2021,741
"Suárez, Ranger",624133,2021,418
"Maeda, Kenta",628317,2021,453
"Manaea, Sean",640455,2021,754
"Alzolay, Adbert",640470,2021,519
"López, Pablo",641154,2021,418
"Alexander, Tyler",641302,2021,451
"Dunning, Dane",641540,2021,511
"Keller, Brad",641745,2021,613
"Mahle, Tyler",641816,2021,759
"Alcantara, Sandy",645261,2021,837
"Civale, Aaron",650644,2021,498
"Cease, Dylan",656302,2021,708
"Montgomery, Jordan",656756,2021,661
"Webb, Logan",657277,2021,596
"Gutierrez, Vladimir",661269,2021,496
"Bubic, Kris",663460,2021,556
"McClanahan, Shane",663556,2021,517
"Brubaker, JT",664141,2021,537
"Valdez, Framber",664285,2021,572
"Javier, Cristian",664299,2021,424
"Urquidy, José",664353,2021,423
"Manoah, Alek",666201,2021,459
"Plesac, Zach",668676,2021,598
"Gilbert, Logan",669302,2021,503
"Skubal, Tarik",669373,2021,634
"Rogers, Trevor",669432,2021,550
"Fleming, Josh",676596,2021,448
"Greinke, Zack",425844,2022,585
"Lynn, Lance",458681,2022,512
"Gibson, Kyle",502043,2022,718
"Cobb, Alex",502171,2022,631
"Espino, Paolo",502179,2022,487
"Darvish, Yu",506433,2022,771
"Anderson, Tyler",542881,2022,707
"Gray, Sonny",543243,2022,488
"Lyles, Jordan",543475,2022,774
"Stripling, Ross",548389,2022,536
"Wheeler, Zack",554430,2022,607
"Corbin, Patrick",571578,2022,713
"Sampson, Adrian",592716,2022,428
"Smyly, Drew",592767,2022,447
"Syndergaard, Noah",592789,2022,565
"Walker, Taijuan",592836,2022,649
"Montas, Frankie",593423,2022,608
"Gonzales, Marco",594835,2022,783
"Junis, Jakob",596001,2022,478
"Gomber, Austin",596295,2022,529
"Davies, Zach",605200,2022,570
"Houser, Adrian",605288,2022,454
"Musgrove, Joe",605397,2022,740
"Snell, Blake",605483,2022,535
"Fedde, Erick",607200,2022,573
"Martinez, Nick",607259,2022,448
"Márquez, Germán",608566,2022,779
"Quantrill, Cal",615698,2022,770
"Kaprielian, James",621076,2022,577
"Wood, Alex",622072,2022,555
"Severino, Luis",622663,2022,405
"Flexen, Chris",623167,2022,590
"Suárez, Ranger",624133,2022,662
"Thompson, Keegan",624522,2022,485
"Manaea, Sean",640455,2022,671
"López, Pablo",641154,2022,736
"Alexander, Tyler",641302,2022,427
"Dunning, Dane",641540,2022,671
"Keller, Brad",641745,2022,617
